  ** CALCULATED FRACTIONAL ABUNDANCES (/H2) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.995E+016  1.464E-030  9.872E-023  1.074E-028  2.153E-037  1.643E-034  1.153E-031  9.248E-046  8.511E-032  1.326E-038  1.533E-028
   2.239E+016  1.970E-030  1.133E-022  1.604E-028  2.554E-037  1.998E-034  1.726E-031  1.419E-045  1.423E-031  2.250E-038  1.668E-028
   2.512E+016  2.407E-030  1.090E-022  2.620E-028  4.284E-037  2.564E-034  3.855E-031  2.938E-045  2.140E-031  5.586E-038  2.694E-028
   2.818E+016  2.898E-030  8.207E-023  4.873E-028  1.249E-036  3.655E-034  1.468E-030  8.437E-045  2.767E-031  2.231E-037  5.464E-028
   3.162E+016  3.814E-030  5.008E-023  9.879E-028  4.329E-036  5.802E-034  6.332E-030  3.109E-044  3.017E-031  1.092E-036  1.141E-027
   3.548E+016  5.642E-030  2.834E-023  1.899E-027  1.340E-035  9.440E-034  2.282E-029  1.404E-043  2.800E-031  5.305E-036  2.524E-027
   3.981E+016  9.962E-030  1.636E-023  3.039E-027  3.521E-035  1.430E-033  6.296E-029  8.453E-043  2.236E-031  2.546E-035  6.340E-027
   4.467E+016  2.017E-029  9.187E-024  3.856E-027  7.790E-035  1.930E-033  1.304E-028  6.375E-042  1.471E-031  1.193E-034  1.684E-026
   5.012E+016  3.914E-029  4.467E-024  4.018E-027  1.463E-034  2.412E-033  2.037E-028  4.803E-041  7.510E-032  4.789E-034  3.938E-026
   5.623E+016  5.908E-029  1.671E-024  3.703E-027  2.422E-034  3.004E-033  2.491E-028  2.931E-040  2.886E-032  1.412E-033  6.790E-026
   6.310E+016  9.104E-029  4.658E-025  3.174E-027  3.861E-034  4.043E-033  2.527E-028  1.287E-039  8.684E-033  2.832E-033  9.447E-026
   7.079E+016  2.441E-028  1.077E-025  2.547E-027  6.725E-034  6.348E-033  2.249E-028  4.627E-039  2.211E-033  4.240E-033  1.185E-025
   7.943E+016  1.189E-027  2.719E-026  1.861E-027  1.411E-033  1.189E-032  1.840E-028  1.867E-038  5.996E-034  6.204E-033  1.921E-025
   8.913E+016  1.112E-026  9.159E-027  1.132E-027  3.468E-033  2.121E-032  1.543E-028  2.152E-037  2.016E-034  2.504E-032  1.048E-024
   1.000E+017  3.029E-025  3.752E-027  4.789E-028  7.828E-033  2.230E-032  1.402E-028  1.982E-035  6.493E-035  9.578E-031  1.555E-023
   1.122E+017  5.317E-024  1.671E-027  1.125E-028  8.418E-033  9.992E-033  7.904E-029  9.265E-034  1.336E-035  2.323E-029  1.209E-022
   1.259E+017  3.204E-023  6.830E-028  1.190E-029  2.664E-033  1.682E-033  1.572E-029  1.031E-032  1.224E-036  1.578E-028  3.718E-022
   1.413E+017  7.299E-023  2.192E-028  4.719E-031  2.050E-034  9.494E-035  8.493E-031  3.499E-032  3.816E-038  3.616E-028  5.004E-022
   1.585E+017  6.985E-023  5.086E-029  8.201E-033  3.361E-036  2.163E-036  1.061E-032  5.064E-032  4.551E-040  3.766E-028  3.134E-022
   1.778E+017  2.975E-023  8.028E-030  2.333E-034  2.322E-038  7.510E-038  6.005E-035  4.431E-032  7.555E-042  2.475E-028  8.953E-023
   1.995E+017  6.559E-024  8.109E-031  5.024E-036  3.966E-040  1.857E-039  8.938E-037  2.972E-032  7.894E-044  1.287E-028  1.084E-023
   2.239E+017  1.620E-024  4.914E-032  3.404E-038  2.684E-042  1.366E-041  5.573E-039  1.612E-032  2.100E-046  5.547E-029  5.163E-025
   2.512E+017  9.535E-025  1.672E-033  6.632E-041  4.790E-045  2.750E-044  9.626E-042  6.922E-033  1.276E-049  1.937E-029  9.515E-027
   2.818E+017  7.916E-025  3.000E-035  4.286E-044  3.572E-048  1.760E-047  7.251E-045  2.269E-033  2.016E-053  5.285E-030  7.632E-029
   3.162E+017  6.751E-025  2.724E-037  3.583E-047  2.115E-051  1.405E-050  4.491E-048  5.452E-034  3.242E-057  1.083E-030  1.641E-030
   3.548E+017  5.383E-025  1.304E-039  1.884E-049  1.147E-054  6.873E-053  2.617E-051  9.169E-035  2.771E-060  1.591E-031  4.232E-031
   3.981E+017  3.865E-025  4.171E-042  8.004E-052  9.869E-058  2.691E-055  2.446E-054  1.028E-035  2.139E-063  1.603E-032  4.669E-032
   4.467E+017  2.239E-025  1.238E-044  1.083E-054  3.000E-060  3.888E-058  6.969E-057  8.391E-037  9.384E-067  1.271E-033  2.210E-034
   5.012E+017  1.232E-025  2.262E-047  1.410E-057  3.443E-062  5.902E-061  6.958E-059  7.314E-038  3.137E-070  1.108E-034  9.258E-036
   RADIUS      HC5O+       NC4NH+      HCCCHCHCN   H2CCHC3N+   HCCCHCHCN+  H2CCHC3N    C6H6+       HCCCHCHCNH+ C6H6        HC5OH+      



   RADIUS      H2CCHC3NH+  H2C5OH+     C4P         C4P+        C6H7+       TiO2+       C4S         C4S+        TiO2        PC4H+       
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  4.701E-054  1.061E-039  1.944E-043  4.467E-053  2.638E-048  0.000E+000  1.304E-037  4.819E-042  0.000E+000  2.661E-041
   1.259E+014  5.684E-052  2.284E-038  2.221E-041  1.159E-050  2.561E-046  0.000E+000  4.794E-036  2.804E-040  0.000E+000  1.012E-039
   1.413E+014  9.267E-051  1.195E-037  2.784E-040  2.475E-049  2.514E-045  0.000E+000  3.399E-035  2.919E-039  0.000E+000  7.219E-039
   1.585E+014  7.006E-050  3.338E-037  1.457E-039  1.942E-048  9.346E-045  0.000E+000  1.189E-034  1.520E-038  0.000E+000  2.550E-038
   1.778E+014  3.565E-049  6.508E-037  4.808E-039  8.941E-048  2.078E-044  0.000E+000  2.871E-034  5.454E-038  0.000E+000  6.133E-038
   1.995E+014  1.431E-048  1.008E-036  1.196E-038  2.962E-047  3.434E-044  0.000E+000  5.571E-034  1.551E-037  0.000E+000  1.167E-037
   2.239E+014  4.907E-048  1.339E-036  2.473E-038  7.872E-047  4.788E-044  0.000E+000  9.415E-034  3.774E-037  0.000E+000  1.918E-037
   2.512E+014  1.505E-047  1.606E-036  4.511E-038  1.793E-046  6.108E-044  0.000E+000  1.453E-033  8.238E-037  0.000E+000  2.882E-037
   2.818E+014  4.265E-047  1.817E-036  7.551E-038  3.657E-046  7.522E-044  0.000E+000  2.109E-033  1.665E-036  0.000E+000  4.118E-037
   3.162E+014  1.143E-046  2.018E-036  1.193E-037  6.893E-046  9.225E-044  0.000E+000  2.945E-033  3.184E-036  0.000E+000  5.739E-037
   3.548E+014  2.951E-046  2.288E-036  1.814E-037  1.228E-045  1.142E-043  0.000E+000  4.016E-033  5.839E-036  0.000E+000  7.914E-037
   3.981E+014  7.447E-046  2.729E-036  2.687E-037  2.103E-045  1.429E-043  0.000E+000  5.409E-033  1.036E-035  0.000E+000  1.086E-036
   4.467E+014  1.860E-045  3.471E-036  3.914E-037  3.501E-045  1.800E-043  0.000E+000  7.257E-033  1.785E-035  0.000E+000  1.486E-036
   5.012E+014  4.647E-045  4.687E-036  5.629E-037  5.713E-045  2.271E-043  0.000E+000  9.744E-033  3.003E-035  0.000E+000  2.024E-036
   5.623E+014  1.171E-044  6.610E-036  8.018E-037  9.186E-045  2.860E-043  0.000E+000  1.313E-032  4.942E-035  0.000E+000  2.742E-036
   6.310E+014  3.000E-044  9.572E-036  1.133E-036  1.460E-044  3.586E-043  0.000E+000  1.778E-032  7.974E-035  0.000E+000  3.691E-036
   7.079E+014  7.854E-044  1.406E-035  1.588E-036  2.298E-044  4.473E-043  0.000E+000  2.419E-032  1.265E-034  0.000E+000  4.942E-036
   7.943E+014  2.108E-043  2.078E-035  2.214E-036  3.588E-044  5.551E-043  0.000E+000  3.301E-032  1.977E-034  0.000E+000  6.591E-036
   8.913E+014  5.809E-043  3.081E-035  3.069E-036  5.562E-044  6.852E-043  0.000E+000  4.515E-032  3.052E-034  0.000E+000  8.778E-036
   1.000E+015  1.641E-042  4.580E-035  4.242E-036  8.574E-044  8.426E-043  0.000E+000  6.184E-032  4.665E-034  0.000E+000  1.172E-035
   1.122E+015  4.732E-042  6.835E-035  5.856E-036  1.317E-043  1.032E-042  0.000E+000  8.472E-032  7.077E-034  0.000E+000  1.576E-035
   1.259E+015  1.380E-041  1.027E-034  8.101E-036  2.019E-043  1.276E-042  0.000E+000  1.160E-031  1.068E-033  0.000E+000  2.139E-035
   1.413E+015  4.019E-041  1.560E-034  1.125E-035  3.100E-043  1.614E-042  0.000E+000  1.588E-031  1.608E-033  0.000E+000  2.926E-035
   1.585E+015  1.149E-040  2.410E-034  1.570E-035  4.773E-043  2.100E-042  0.000E+000  2.172E-031  2.425E-033  0.000E+000  4.019E-035
   1.778E+015  3.183E-040  3.792E-034  2.200E-035  7.376E-043  2.810E-042  0.000E+000  2.964E-031  3.666E-033  0.000E+000  5.529E-035
   1.995E+015  8.459E-040  6.050E-034  3.093E-035  1.144E-042  3.843E-042  0.000E+000  4.036E-031  5.556E-033  0.000E+000  7.613E-035
   2.239E+015  2.152E-039  9.699E-034  4.361E-035  1.780E-042  5.337E-042  0.000E+000  5.482E-031  8.423E-033  0.000E+000  1.050E-034
   2.512E+015  5.233E-039  1.549E-033  6.164E-035  2.776E-042  7.481E-042  0.000E+000  7.425E-031  1.273E-032  0.000E+000  1.449E-034
   2.818E+015  1.218E-038  2.449E-033  8.730E-035  4.341E-042  1.055E-041  0.000E+000  1.003E-030  1.915E-032  0.000E+000  2.001E-034
   3.162E+015  2.720E-038  3.820E-033  1.238E-034  6.799E-042  1.496E-041  0.000E+000  1.351E-030  2.860E-032  0.000E+000  2.763E-034
   3.548E+015  5.835E-038  5.873E-033  1.758E-034  1.066E-041  2.129E-041  0.000E+000  1.816E-030  4.236E-032  0.000E+000  3.806E-034
   3.981E+015  1.204E-037  8.892E-033  2.493E-034  1.673E-041  3.038E-041  0.000E+000  2.435E-030  6.228E-032  0.000E+000  5.214E-034
   4.467E+015  2.384E-037  1.326E-032  3.527E-034  2.621E-041  4.341E-041  0.000E+000  3.259E-030  9.087E-032  0.000E+000  7.083E-034
   5.012E+015  4.532E-037  1.947E-032  4.966E-034  4.093E-041  6.198E-041  0.000E+000  4.350E-030  1.317E-031  0.000E+000  9.511E-034
   5.623E+015  8.287E-037  2.816E-032  6.941E-034  6.356E-041  8.825E-041  0.000E+000  5.792E-030  1.896E-031  0.000E+000  1.259E-033
   6.310E+015  1.458E-036  4.010E-032  9.615E-034  9.794E-041  1.250E-040  0.000E+000  7.687E-030  2.713E-031  0.000E+000  1.643E-033
   7.079E+015  2.474E-036  5.627E-032  1.319E-033  1.494E-040  1.755E-040  0.000E+000  1.017E-029  3.857E-031  0.000E+000  2.118E-033
   7.943E+015  4.051E-036  7.802E-032  1.795E-033  2.255E-040  2.430E-040  0.000E+000  1.343E-029  5.442E-031  0.000E+000  2.725E-033
   8.913E+015  6.406E-036  1.086E-031  2.439E-033  3.361E-040  3.284E-040  0.000E+000  1.779E-029  7.602E-031  0.000E+000  3.574E-033
   1.000E+016  9.785E-036  1.598E-031  3.362E-033  4.964E-040  4.249E-040  0.000E+000  2.399E-029  1.046E-030  0.000E+000  4.931E-033
   1.122E+016  1.444E-035  2.731E-031  4.828E-033  7.307E-040  5.119E-040  0.000E+000  3.389E-029  1.407E-030  0.000E+000  7.288E-033
   1.259E+016  2.072E-035  5.451E-031  7.439E-033  1.086E-039  5.608E-040  0.000E+000  5.251E-029  1.845E-030  0.000E+000  1.116E-032
   1.413E+016  2.965E-035  1.077E-030  1.238E-032  1.651E-039  5.649E-040  0.000E+000  9.304E-029  2.435E-030  0.000E+000  1.648E-032
   1.585E+016  4.407E-035  1.824E-030  2.159E-032  2.551E-039  5.608E-040  0.000E+000  1.898E-028  3.718E-030  0.000E+000  2.245E-032
   1.778E+016  6.928E-035  2.645E-030  3.789E-032  3.910E-039  6.081E-040  0.000E+000  4.367E-028  8.343E-030  0.000E+000  2.883E-032
   1.995E+016  1.115E-034  3.671E-030  6.662E-032  5.872E-039  8.124E-040  0.000E+000  1.120E-027  2.892E-029  0.000E+000  3.829E-032
   2.239E+016  1.823E-034  5.869E-030  1.253E-031  9.058E-039  1.558E-039  0.000E+000  3.264E-027  1.287E-028  0.000E+000  6.277E-032
   2.512E+016  3.582E-034  1.232E-029  2.964E-031  1.671E-038  4.453E-039  0.000E+000  1.128E-026  6.569E-028  0.000E+000  1.440E-031
   2.818E+016  9.469E-034  2.904E-029  9.865E-031  4.284E-038  1.483E-038  0.000E+000  4.803E-026  3.848E-027  0.000E+000  3.932E-031
   3.162E+016  2.255E-033  6.437E-029  3.965E-030  1.369E-037  4.616E-038  0.000E+000  2.468E-025  2.425E-026  0.000E+000  1.042E-030
   3.548E+016  3.980E-033  1.450E-028  1.636E-029  4.816E-037  1.375E-037  0.000E+000  1.402E-024  1.463E-025  0.000E+000  2.756E-030
   3.981E+016  5.517E-033  3.671E-028  6.862E-029  1.919E-036  4.279E-037  0.000E+000  7.845E-024  7.803E-025  0.000E+000  7.820E-030
   4.467E+016  5.945E-033  9.658E-028  2.893E-028  8.646E-036  1.266E-036  0.000E+000  3.882E-023  3.479E-024  0.000E+000  2.228E-029
   5.012E+016  4.564E-033  2.142E-027  1.137E-027  4.093E-035  2.837E-036  0.000E+000  1.599E-022  1.279E-023  0.000E+000  5.675E-029
   5.623E+016  2.331E-033  3.226E-027  3.870E-027  1.891E-034  3.729E-036  0.000E+000  5.440E-022  4.071E-023  0.000E+000  1.153E-028
   6.310E+016  8.303E-034  3.568E-027  1.066E-026  8.203E-034  2.664E-036  0.000E+000  1.574E-021  1.224E-022  0.000E+000  1.757E-028
   7.079E+016  2.344E-034  3.394E-027  2.317E-026  3.495E-033  1.523E-036  0.000E+000  3.974E-021  3.809E-022  0.000E+000  2.098E-028
   7.943E+016  7.117E-035  4.563E-027  4.032E-026  1.560E-032  2.459E-036  0.000E+000  8.671E-021  1.395E-021  0.000E+000  2.446E-028
   8.913E+016  3.297E-035  2.538E-026  7.951E-026  9.013E-032  3.923E-035  0.000E+000  1.855E-020  1.100E-020  0.000E+000  6.541E-028
   1.000E+017  2.281E-035  4.468E-025  3.416E-025  9.614E-031  2.047E-033  0.000E+000  7.039E-020  1.802E-019  0.000E+000  3.751E-027
   1.122E+017  1.127E-035  4.257E-024  1.094E-024  5.875E-030  3.684E-032  0.000E+000  3.238E-019  1.398E-018  0.000E+000  1.133E-026
   1.259E+017  1.941E-036  1.557E-023  1.609E-024  1.374E-029  1.533E-031  0.000E+000  8.397E-019  4.112E-018  0.000E+000  1.637E-026
   1.413E+017  8.244E-038  2.376E-023  1.303E-024  1.583E-029  1.666E-031  0.000E+000  9.463E-019  5.320E-018  0.000E+000  1.440E-026
   1.585E+017  7.077E-040  1.601E-023  6.224E-025  9.915E-030  5.063E-032  0.000E+000  4.647E-019  3.328E-018  0.000E+000  7.431E-027
   1.778E+017  2.340E-042  4.659E-024  1.535E-025  2.989E-030  4.334E-033  0.000E+000  1.010E-019  1.022E-018  0.000E+000  1.907E-027
   1.995E+017  1.687E-044  5.445E-025  1.696E-026  3.793E-031  2.243E-034  0.000E+000  9.350E-021  1.498E-019  0.000E+000  2.155E-028
   2.239E+017  4.128E-047  2.377E-026  7.602E-028  1.845E-032  4.682E-035  0.000E+000  3.488E-022  1.054E-020  0.000E+000  9.894E-030
   2.512E+017  2.224E-050  3.835E-028  1.334E-029  3.345E-034  9.867E-036  0.000E+000  5.827E-024  6.222E-022  0.000E+000  1.831E-031
   2.818E+017  4.095E-054  2.586E-030  1.008E-031  2.504E-036  1.382E-036  0.000E+000  3.474E-025  1.847E-022  0.000E+000  1.565E-033
   3.162E+017  4.823E-058  4.497E-032  1.391E-033  3.296E-038  1.229E-037  0.000E+000  1.640E-025  1.029E-022  0.000E+000  3.964E-035
   3.548E+017  4.590E-062  9.310E-033  4.506E-034  9.932E-039  6.614E-039  0.000E+000  8.282E-026  5.377E-023  0.000E+000  1.562E-035
   3.981E+017  7.836E-066  8.175E-034  2.089E-034  4.244E-039  2.058E-040  0.000E+000  3.869E-026  2.501E-023  0.000E+000  7.577E-036
   4.467E+017  7.240E-069  2.988E-036  8.355E-035  1.812E-039  4.441E-042  0.000E+000  1.506E-026  9.768E-024  0.000E+000  3.464E-036
   5.012E+017  3.018E-071  6.648E-039  3.188E-035  7.941E-040  7.957E-044  0.000E+000  5.820E-027  3.696E-024  0.000E+000  1.617E-036
   RADIUS      H2CCHC3NH+  H2C5OH+     C4P         C4P+        C6H7+       TiO2+       C4S         C4S+        TiO2        PC4H+       



   RADIUS      HC4S        HC4S+       TiO2H+      HC4SH+      C7+         C7          C7-         C7H-        C7H         C7H+        
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  8.645E-038  4.466E-038  0.000E+000  1.167E-040  8.122E-057  3.891E-052  1.235E-053  2.549E-055  2.102E-053  3.573E-051
   1.259E+014  3.158E-036  1.180E-036  0.000E+000  3.553E-039  8.606E-055  1.725E-049  1.651E-050  4.004E-052  1.157E-050  5.285E-049
   1.413E+014  2.221E-035  7.824E-036  0.000E+000  2.566E-038  1.175E-053  4.571E-048  7.555E-049  2.318E-050  3.937E-049  8.031E-048
   1.585E+014  7.681E-035  2.761E-035  0.000E+000  9.204E-038  7.033E-053  4.076E-047  9.624E-048  3.520E-049  4.188E-048  4.907E-047
   1.778E+014  1.827E-034  6.696E-035  0.000E+000  2.139E-037  2.730E-052  2.067E-046  6.391E-047  2.669E-048  2.429E-047  1.850E-046
   1.995E+014  3.482E-034  1.282E-034  0.000E+000  3.735E-037  8.192E-052  7.476E-046  2.873E-046  1.342E-047  9.880E-047  5.228E-046
   2.239E+014  5.752E-034  2.118E-034  0.000E+000  5.397E-037  2.088E-051  2.167E-045  9.985E-046  5.174E-047  3.205E-046  1.228E-045
   2.512E+014  8.623E-034  3.204E-034  0.000E+000  6.900E-037  4.780E-051  5.392E-045  2.898E-045  1.660E-046  8.892E-046  2.553E-045
   2.818E+014  1.207E-033  4.631E-034  0.000E+000  8.234E-037  1.018E-050  1.202E-044  7.374E-045  4.658E-046  2.200E-045  4.877E-045
   3.162E+014  1.607E-033  6.566E-034  0.000E+000  9.599E-037  2.066E-050  2.468E-044  1.700E-044  1.179E-045  4.982E-045  8.790E-045
   3.548E+014  2.059E-033  9.251E-034  0.000E+000  1.136E-036  4.060E-050  4.763E-044  3.631E-044  2.750E-045  1.051E-044  1.520E-044
   3.981E+014  2.564E-033  1.299E-033  0.000E+000  1.403E-036  7.820E-050  8.753E-044  7.303E-044  6.004E-045  2.096E-044  2.554E-044
   4.467E+014  3.121E-033  1.815E-033  0.000E+000  1.819E-036  1.490E-049  1.548E-043  1.400E-043  1.241E-044  3.987E-044  4.207E-044
   5.012E+014  3.733E-033  2.515E-033  0.000E+000  2.456E-036  2.825E-049  2.653E-043  2.580E-043  2.450E-044  7.293E-044  6.842E-044
   5.623E+014  4.401E-033  3.449E-033  0.000E+000  3.400E-036  5.363E-049  4.433E-043  4.606E-043  4.655E-044  1.291E-043  1.105E-043
   6.310E+014  5.131E-033  4.677E-033  0.000E+000  4.756E-036  1.023E-048  7.257E-043  8.008E-043  8.561E-044  2.223E-043  1.781E-043
   7.079E+014  5.928E-033  6.279E-033  0.000E+000  6.658E-036  1.967E-048  1.169E-042  1.363E-042  1.531E-043  3.738E-043  2.877E-043
   7.943E+014  6.799E-033  8.363E-033  0.000E+000  9.287E-036  3.818E-048  1.857E-042  2.277E-042  2.673E-043  6.160E-043  4.677E-043
   8.913E+014  7.757E-033  1.109E-032  0.000E+000  1.289E-035  7.480E-048  2.922E-042  3.751E-042  4.571E-043  9.974E-043  7.667E-043
   1.000E+015  8.813E-033  1.470E-032  0.000E+000  1.780E-035  1.480E-047  4.564E-042  6.109E-042  7.678E-043  1.591E-042  1.270E-042
   1.122E+015  9.985E-033  1.958E-032  0.000E+000  2.455E-035  2.952E-047  7.099E-042  9.863E-042  1.270E-042  2.506E-042  2.129E-042
   1.259E+015  1.130E-032  2.630E-032  0.000E+000  3.393E-035  5.938E-047  1.103E-041  1.583E-041  2.072E-042  3.905E-042  3.612E-042
   1.413E+015  1.277E-032  3.557E-032  0.000E+000  4.724E-035  1.205E-046  1.715E-041  2.534E-041  3.342E-042  6.033E-042  6.207E-042
   1.585E+015  1.446E-032  4.826E-032  0.000E+000  6.667E-035  2.470E-046  2.682E-041  4.054E-041  5.342E-042  9.265E-042  1.082E-041
   1.778E+015  1.640E-032  6.554E-032  0.000E+000  9.561E-035  5.115E-046  4.231E-041  6.508E-041  8.479E-042  1.418E-041  1.910E-041
   1.995E+015  1.866E-032  8.911E-032  0.000E+000  1.389E-034  1.061E-045  6.752E-041  1.051E-040  1.339E-041  2.168E-041  3.405E-041
   2.239E+015  2.135E-032  1.213E-031  0.000E+000  2.026E-034  2.200E-045  1.091E-040  1.715E-040  2.112E-041  3.327E-041  6.096E-041
   2.512E+015  2.460E-032  1.655E-031  0.000E+000  2.947E-034  4.528E-045  1.783E-040  2.826E-040  3.335E-041  5.140E-041  1.088E-040
   2.818E+015  2.859E-032  2.260E-031  0.000E+000  4.246E-034  9.207E-045  2.934E-040  4.704E-040  5.290E-041  8.022E-041  1.926E-040
   3.162E+015  3.360E-032  3.086E-031  0.000E+000  6.040E-034  1.849E-044  4.846E-040  7.892E-040  8.456E-041  1.268E-040  3.365E-040
   3.548E+015  4.000E-032  4.206E-031  0.000E+000  8.472E-034  3.648E-044  7.998E-040  1.330E-039  1.366E-040  2.030E-040  5.797E-040
   3.981E+015  4.830E-032  5.705E-031  0.000E+000  1.171E-033  7.094E-044  1.316E-039  2.246E-039  2.234E-040  3.297E-040  9.841E-040
   4.467E+015  5.915E-032  7.677E-031  0.000E+000  1.596E-033  1.359E-043  2.150E-039  3.782E-039  3.698E-040  5.414E-040  1.646E-039
   5.012E+015  7.339E-032  1.022E-030  0.000E+000  2.143E-033  2.571E-043  3.487E-039  6.336E-039  6.185E-040  8.966E-040  2.714E-039
   5.623E+015  9.204E-032  1.341E-030  0.000E+000  2.837E-033  4.803E-043  5.611E-039  1.055E-038  1.044E-039  1.495E-039  4.419E-039
   6.310E+015  1.163E-031  1.731E-030  0.000E+000  3.705E-033  8.874E-043  8.956E-039  1.743E-038  1.775E-039  2.502E-039  7.110E-039
   7.079E+015  1.477E-031  2.200E-030  0.000E+000  4.782E-033  1.624E-042  1.418E-038  2.858E-038  3.034E-039  4.198E-039  1.131E-038
   7.943E+015  1.884E-031  2.756E-030  0.000E+000  6.152E-033  2.949E-042  2.229E-038  4.653E-038  5.211E-039  7.060E-039  1.776E-038
   8.913E+015  2.420E-031  3.433E-030  0.000E+000  8.131E-033  5.321E-042  3.477E-038  7.526E-038  9.020E-039  1.196E-038  2.747E-038
   1.000E+016  3.171E-031  4.343E-030  0.000E+000  1.207E-032  9.567E-042  5.379E-038  1.207E-037  1.592E-038  2.082E-038  4.154E-038
   1.122E+016  4.377E-031  5.761E-030  0.000E+000  2.376E-032  1.717E-041  8.216E-038  1.896E-037  2.945E-038  3.893E-038  6.063E-038
   1.259E+016  6.779E-031  8.154E-030  0.000E+000  6.640E-032  3.069E-041  1.218E-037  2.790E-037  5.856E-038  8.238E-038  8.403E-038
   1.413E+016  1.293E-030  1.203E-029  0.000E+000  2.156E-031  5.410E-041  1.676E-037  3.435E-037  1.138E-037  1.875E-037  1.091E-037
   1.585E+016  3.274E-030  1.800E-029  0.000E+000  6.557E-031  9.247E-041  2.009E-037  2.983E-037  1.588E-037  3.653E-037  1.320E-037
   1.778E+016  1.104E-029  2.805E-029  0.000E+000  1.790E-030  1.518E-040  2.132E-037  1.890E-037  1.366E-037  5.093E-037  1.496E-037
   1.995E+016  4.805E-029  4.922E-029  0.000E+000  4.738E-030  2.415E-040  2.214E-037  1.229E-037  1.061E-037  6.249E-037  1.612E-037
   2.239E+016  2.573E-028  1.086E-028  0.000E+000  1.393E-029  3.844E-040  2.302E-037  8.946E-038  1.012E-037  8.726E-037  1.679E-037
   2.512E+016  1.511E-027  3.095E-028  0.000E+000  4.978E-029  6.586E-040  2.488E-037  7.561E-038  1.230E-037  1.393E-036  1.778E-037
   2.818E+016  8.590E-027  9.404E-028  0.000E+000  1.888E-028  1.448E-039  3.497E-037  9.229E-038  2.048E-037  2.673E-036  2.270E-037
