  ** CALCULATED NUMBER DENSITIES (/CM^3) ** 


   RADIUS      H           H+          H-          H2+         H3+         He          He+         HeH+        C-          C+          
   1.413E+017  1.481E-012  0.000E+000  6.907E-010  3.818E-010  1.328E-011  9.804E-012  0.000E+000  2.896E-012  0.000E+000  1.962E-016
   1.585E+017  8.020E-013  0.000E+000  2.477E-010  1.676E-010  7.751E-012  5.164E-012  0.000E+000  2.157E-012  0.000E+000  3.152E-017
   1.778E+017  6.348E-013  0.000E+000  9.367E-011  7.838E-011  2.868E-012  1.855E-012  0.000E+000  1.263E-012  0.000E+000  6.778E-018
   1.995E+017  5.272E-013  0.000E+000  3.535E-011  3.160E-011  6.390E-013  4.315E-013  0.000E+000  5.692E-013  0.000E+000  1.476E-018
   2.239E+017  3.905E-013  0.000E+000  1.329E-011  1.016E-011  8.115E-014  6.119E-014  0.000E+000  1.928E-013  0.000E+000  2.689E-019
   2.512E+017  2.370E-013  0.000E+000  4.731E-012  2.470E-012  5.740E-015  5.114E-015  0.000E+000  4.776E-014  0.000E+000  3.486E-020
   2.818E+017  1.130E-013  0.000E+000  1.468E-012  4.367E-013  2.306E-016  2.532E-016  0.000E+000  8.486E-015  0.000E+000  2.646E-021
   3.162E+017  4.241E-014  0.000E+000  3.822E-013  5.518E-014  5.430E-018  7.533E-018  0.000E+000  1.070E-015  0.000E+000  9.894E-023
   3.548E+017  1.273E-014  0.000E+000  8.289E-014  4.955E-015  7.764E-020  1.366E-019  0.000E+000  9.506E-017  0.000E+000  1.704E-024
   3.981E+017  3.102E-015  0.000E+000  1.503E-014  3.179E-016  6.930E-022  1.497E-021  0.000E+000  6.005E-018  0.000E+000  1.248E-026
   4.467E+017  6.876E-016  0.000E+000  2.644E-015  1.634E-017  3.473E-024  7.010E-024  0.000E+000  3.532E-019  0.000E+000  1.686E-029
   5.012E+017  1.377E-016  0.000E+000  4.305E-016  6.888E-019  1.630E-026  4.264E-026  0.000E+000  1.769E-020  0.000E+000  1.105E-031
   RADIUS      HCN+        Al+         HCN         HNC         C2H3+       C2H3        AlH+        H2NC+       AlH         H2NC        



   RADIUS      CO          C2H4+       C2H4        N2+         Si          CO+         HCNH+       H2CN        Si+         N2          
   1.000E+014  4.664E+005  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  6.218E+004
   1.122E+014  3.705E+005  3.059E-017  7.731E-013  1.853E-011  8.293E-005  9.461E-012  3.542E-004  3.809E-005  1.126E-006  4.939E+004
   1.259E+014  2.943E+005  2.542E-017  4.001E-012  1.835E-011  8.988E-005  9.512E-012  3.373E-004  6.297E-005  1.136E-006  3.923E+004
   1.413E+014  2.337E+005  2.085E-017  7.346E-012  1.817E-011  9.339E-005  9.538E-012  3.224E-004  7.775E-005  1.133E-006  3.117E+004
   1.585E+014  1.857E+005  1.785E-017  8.838E-012  1.799E-011  9.619E-005  9.545E-012  3.080E-004  8.523E-005  1.120E-006  2.476E+004
   1.778E+014  1.475E+005  1.673E-017  8.670E-012  1.780E-011  9.902E-005  9.539E-012  2.940E-004  8.755E-005  1.101E-006  1.966E+004
   1.995E+014  1.171E+005  1.731E-017  7.658E-012  1.761E-011  1.020E-004  9.525E-012  2.801E-004  8.632E-005  1.079E-006  1.562E+004
   2.239E+014  9.305E+004  1.933E-017  6.411E-012  1.741E-011  1.052E-004  9.508E-012  2.666E-004  8.275E-005  1.055E-006  1.241E+004
   2.512E+014  7.391E+004  2.260E-017  5.229E-012  1.721E-011  1.087E-004  9.489E-012  2.533E-004  7.771E-005  1.032E-006  9.855E+003
   2.818E+014  5.871E+004  2.706E-017  4.215E-012  1.701E-011  1.125E-004  9.469E-012  2.403E-004  7.185E-005  1.008E-006  7.828E+003
   3.162E+014  4.664E+004  3.280E-017  3.382E-012  1.680E-011  1.166E-004  9.450E-012  2.275E-004  6.562E-005  9.845E-007  6.218E+003
   3.548E+014  3.705E+004  4.001E-017  2.711E-012  1.659E-011  1.211E-004  9.430E-012  2.153E-004  5.935E-005  9.616E-007  4.939E+003
   3.981E+014  2.943E+004  4.898E-017  2.175E-012  1.638E-011  1.259E-004  9.411E-012  2.035E-004  5.324E-005  9.392E-007  3.923E+003
   4.467E+014  2.337E+004  6.012E-017  1.746E-012  1.617E-011  1.310E-004  9.393E-012  1.923E-004  4.745E-005  9.172E-007  3.117E+003
   5.012E+014  1.857E+004  7.394E-017  1.405E-012  1.595E-011  1.365E-004  9.374E-012  1.815E-004  4.204E-005  8.957E-007  2.476E+003
   5.623E+014  1.475E+004  9.106E-017  1.134E-012  1.573E-011  1.423E-004  9.356E-012  1.711E-004  3.707E-005  8.746E-007  1.966E+003
   6.310E+014  1.171E+004  1.122E-016  9.184E-013  1.550E-011  1.487E-004  9.339E-012  1.610E-004  3.255E-005  8.539E-007  1.562E+003
   7.079E+014  9.305E+003  1.383E-016  7.478E-013  1.528E-011  1.554E-004  9.321E-012  1.511E-004  2.848E-005  8.336E-007  1.241E+003
   7.943E+014  7.391E+003  1.701E-016  6.138E-013  1.505E-011  1.627E-004  9.304E-012  1.416E-004  2.483E-005  8.138E-007  9.855E+002
   8.913E+014  5.871E+003  2.085E-016  5.106E-013  1.482E-011  1.704E-004  9.288E-012  1.323E-004  2.159E-005  7.942E-007  7.828E+002
   1.000E+015  4.664E+003  2.539E-016  4.342E-013  1.459E-011  1.786E-004  9.271E-012  1.234E-004  1.873E-005  7.751E-007  6.218E+002
   1.122E+015  3.705E+003  3.060E-016  3.823E-013  1.435E-011  1.873E-004  9.255E-012  1.147E-004  1.621E-005  7.563E-007  4.939E+002
   1.259E+015  2.943E+003  3.633E-016  3.534E-013  1.411E-011  1.965E-004  9.239E-012  1.062E-004  1.400E-005  7.378E-007  3.923E+002
   1.413E+015  2.337E+003  4.237E-016  3.451E-013  1.388E-011  2.062E-004  9.224E-012  9.812E-005  1.207E-005  7.197E-007  3.117E+002
   1.585E+015  1.857E+003  4.851E-016  3.531E-013  1.364E-011  2.164E-004  9.208E-012  9.031E-005  1.039E-005  7.019E-007  2.476E+002
   1.778E+015  1.475E+003  5.472E-016  3.710E-013  1.340E-011  2.269E-004  9.193E-012  8.280E-005  8.932E-006  6.844E-007  1.966E+002
   1.995E+015  1.171E+003  6.120E-016  3.925E-013  1.315E-011  2.378E-004  9.179E-012  7.563E-005  7.667E-006  6.672E-007  1.562E+002
   2.239E+015  9.305E+002  6.826E-016  4.125E-013  1.291E-011  2.489E-004  9.165E-012  6.880E-005  6.573E-006  6.503E-007  1.241E+002
   2.512E+015  7.391E+002  7.632E-016  4.292E-013  1.267E-011  2.603E-004  9.151E-012  6.233E-005  5.629E-006  6.337E-007  9.855E+001
   2.818E+015  5.871E+002  8.588E-016  4.429E-013  1.242E-011  2.717E-004  9.137E-012  5.623E-005  4.815E-006  6.174E-007  7.828E+001
   3.162E+015  4.664E+002  9.748E-016  4.544E-013  1.218E-011  2.831E-004  9.125E-012  5.052E-005  4.115E-006  6.014E-007  6.218E+001
   3.548E+015  3.704E+002  1.117E-015  4.649E-013  1.193E-011  2.944E-004  9.112E-012  4.519E-005  3.514E-006  5.857E-007  4.939E+001
   3.981E+015  2.943E+002  1.294E-015  4.755E-013  1.169E-011  3.053E-004  9.100E-012  4.025E-005  2.998E-006  5.702E-007  3.923E+001
   4.467E+015  2.337E+002  1.515E-015  4.870E-013  1.145E-011  3.159E-004  9.089E-012  3.570E-005  2.556E-006  5.551E-007  3.117E+001
   5.012E+015  1.857E+002  1.791E-015  5.001E-013  1.120E-011  3.260E-004  9.079E-012  3.153E-005  2.178E-006  5.402E-007  2.476E+001
   5.623E+015  1.475E+002  2.135E-015  5.154E-013  1.096E-011  3.361E-004  9.070E-012  2.775E-005  1.854E-006  5.257E-007  1.966E+001
   6.310E+015  1.171E+002  2.563E-015  5.331E-013  1.072E-011  3.479E-004  9.062E-012  2.431E-005  1.577E-006  5.116E-007  1.562E+001
   7.079E+015  9.305E+001  3.093E-015  5.532E-013  1.048E-011  3.674E-004  9.055E-012  2.122E-005  1.341E-006  4.982E-007  1.241E+001
   7.943E+015  7.391E+001  3.743E-015  5.753E-013  1.024E-011  4.111E-004  9.051E-012  1.841E-005  1.140E-006  4.864E-007  9.855E+000
   8.913E+015  5.871E+001  4.533E-015  5.993E-013  1.000E-011  5.174E-004  9.050E-012  1.585E-005  9.678E-007  4.788E-007  7.828E+000
   1.000E+016  4.664E+001  5.474E-015  6.248E-013  9.764E-012  7.667E-004  9.054E-012  1.348E-005  8.204E-007  4.856E-007  6.218E+000
   1.122E+016  3.704E+001  6.560E-015  6.518E-013  9.530E-012  1.308E-003  9.067E-012  1.127E-005  6.917E-007  5.495E-007  4.939E+000
   1.259E+016  2.943E+001  7.755E-015  6.814E-013  9.299E-012  2.390E-003  9.096E-012  9.296E-006  5.733E-007  8.578E-007  3.923E+000
   1.413E+016  2.337E+001  9.011E-015  7.152E-013  9.073E-012  4.380E-003  9.156E-012  7.728E-006  4.533E-007  2.174E-006  3.116E+000
   1.585E+016  1.857E+001  1.030E-014  7.540E-013  8.854E-012  7.755E-003  9.271E-012  6.703E-006  3.230E-007  7.232E-006  2.475E+000
   1.778E+016  1.475E+001  1.184E-014  7.946E-013  8.647E-012  1.301E-002  9.483E-012  6.102E-006  1.980E-007  2.444E-005  1.966E+000
   1.995E+016  1.171E+001  1.488E-014  8.335E-013  8.459E-012  2.046E-002  9.864E-012  5.569E-006  1.191E-007  7.581E-005  1.561E+000
   2.239E+016  9.305E+000  2.284E-014  8.745E-013  8.304E-012  2.997E-002  1.053E-011  4.679E-006  8.611E-008  2.095E-004  1.239E+000
   2.512E+016  7.392E+000  4.326E-014  9.209E-013  8.194E-012  4.058E-002  1.171E-011  3.238E-006  6.681E-008  5.100E-004  9.828E-001
   2.818E+016  5.871E+000  8.720E-014  9.575E-013  8.146E-012  5.038E-002  1.402E-011  1.675E-006  5.089E-008  1.085E-003  7.785E-001
   3.162E+016  4.664E+000  1.606E-013  9.316E-013  8.168E-012  5.713E-002  1.949E-011  6.487E-007  3.654E-008  2.019E-003  6.153E-001
   3.548E+016  3.705E+000  2.524E-013  7.812E-013  8.259E-012  5.958E-002  3.521E-011  2.125E-007  2.355E-008  3.336E-003  4.847E-001
   3.981E+016  2.943E+000  3.322E-013  5.179E-013  8.406E-012  5.818E-002  8.415E-011  6.603E-008  1.287E-008  5.060E-003  3.797E-001
   4.467E+016  2.337E+000  3.648E-013  2.495E-013  8.609E-012  5.429E-002  2.325E-010  1.951E-008  5.600E-009  7.361E-003  2.950E-001
   5.012E+016  1.857E+000  3.262E-013  8.063E-014  8.986E-012  4.873E-002  6.449E-010  5.290E-009  1.793E-009  1.077E-002  2.266E-001
   5.623E+016  1.474E+000  2.291E-013  1.711E-014  9.764E-012  4.124E-002  1.644E-009  1.477E-009  3.841E-010  1.654E-002  1.712E-001
   6.310E+016  1.170E+000  1.365E-013  2.667E-015  1.104E-011  3.138E-002  3.650E-009  5.265E-010  4.823E-011  2.612E-002  1.265E-001
   7.079E+016  9.289E-001  9.690E-014  4.567E-016  1.294E-011  1.892E-002  6.530E-009  1.964E-010  3.005E-012  4.012E-002  9.068E-002
   7.943E+016  7.366E-001  1.638E-013  1.480E-016  1.489E-011  7.185E-003  8.098E-009  6.591E-011  3.959E-013  5.200E-002  6.250E-002
   8.913E+016  5.834E-001  5.664E-013  1.630E-016  1.527E-011  1.489E-003  5.902E-009  2.695E-011  4.497E-013  5.154E-002  4.095E-002
   1.000E+017  4.609E-001  1.818E-012  2.853E-016  1.371E-011  2.392E-004  2.425E-009  2.482E-011  6.025E-013  4.318E-002  2.517E-002
   1.122E+017  3.630E-001  3.751E-012  3.230E-016  1.128E-011  6.986E-005  5.945E-010  2.253E-011  6.267E-013  3.456E-002  1.429E-002
   1.259E+017  2.848E-001  4.881E-012  2.142E-016  8.633E-012  3.684E-005  1.335E-010  1.130E-011  4.937E-013  2.748E-002  7.358E-003
   1.413E+017  2.223E-001  4.172E-012  8.952E-017  6.097E-012  2.233E-005  8.128E-011  3.758E-012  3.065E-013  2.183E-002  3.366E-003
   1.585E+017  1.723E-001  2.367E-012  2.436E-017  3.908E-012  1.408E-005  8.645E-011  1.461E-012  1.549E-013  1.735E-002  1.335E-003
   1.778E+017  1.321E-001  8.697E-013  4.261E-018  2.226E-012  9.180E-006  9.243E-011  7.652E-013  6.514E-014  1.378E-002  4.470E-004
   1.995E+017  9.983E-002  1.965E-013  4.655E-019  1.096E-012  6.191E-006  9.458E-011  3.836E-013  2.306E-014  1.095E-002  1.224E-004
   2.239E+017  7.380E-002  2.579E-014  3.124E-020  4.485E-013  4.313E-006  9.329E-011  1.548E-013  6.833E-015  8.697E-003  2.646E-005
   2.512E+017  5.276E-002  1.914E-015  1.318E-021  1.432E-013  3.094E-006  8.946E-011  4.567E-014  1.649E-015  6.909E-003  4.342E-006
   2.818E+017  3.569E-002  8.141E-017  3.690E-023  3.266E-014  2.276E-006  8.398E-011  9.332E-015  3.118E-016  5.488E-003  5.171E-007
   3.162E+017  2.179E-002  2.033E-018  7.032E-025  5.056E-015  1.709E-006  7.758E-011  1.307E-015  4.468E-017  4.359E-003  4.253E-008
   3.548E+017  1.043E-002  3.054E-020  8.820E-027  6.633E-016  1.304E-006  7.075E-011  1.257E-016  4.712E-018  3.463E-003  2.285E-009
   3.981E+017  1.723E-003  2.785E-022  6.601E-029  1.299E-016  9.977E-007  6.280E-011  8.405E-018  3.558E-019  2.751E-003  7.561E-011
   4.467E+017  9.951E-006  1.274E-024  1.454E-031  5.780E-017  6.587E-007  4.533E-011  5.044E-019  1.883E-020  2.185E-003  1.551E-012
   5.012E+017  3.092E-008  4.864E-027  2.930E-034  4.233E-017  4.046E-007  2.977E-011  2.545E-020  7.337E-022  1.736E-003  6.572E-014
   RADIUS      CO          C2H4+       C2H4        N2+         Si          CO+         HCNH+       H2CN        Si+         N2          



   RADIUS      HCO         H2NCH+      HCO+        AlH2        SiH+        HOC+        SiH         CH2NH       H2CNH+      C2H5+       
   1.000E+014  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000  0.000E+000
   1.122E+014  3.858E-007  1.112E-010  1.385E-005  0.000E+000  2.440E-013  6.118E-009  2.722E-011  5.667E-010  6.690E-011  6.554E-016
   1.259E+014  6.434E-007  3.702E-010  1.316E-005  0.000E+000  3.081E-013  6.048E-009  5.718E-011  6.988E-010  2.227E-010  1.399E-015
   1.413E+014  8.022E-007  6.903E-010  1.246E-005  0.000E+000  3.727E-013  5.948E-009  7.058E-011  7.335E-010  4.153E-010  1.290E-015
   1.585E+014  8.927E-007  1.023E-009  1.177E-005  0.000E+000  4.464E-013  5.825E-009  7.650E-011  7.716E-010  6.153E-010  8.249E-016
   1.778E+014  9.391E-007  1.339E-009  1.109E-005  0.000E+000  5.341E-013  5.685E-009  7.945E-011  8.601E-010  8.054E-010  4.311E-016
   1.995E+014  9.576E-007  1.622E-009  1.044E-005  0.000E+000  6.395E-013  5.538E-009  8.135E-011  1.013E-009  9.757E-010  1.998E-016
   2.239E+014  9.586E-007  1.864E-009  9.820E-006  0.000E+000  7.666E-013  5.387E-009  8.337E-011  1.248E-009  1.121E-009  8.736E-017
   2.512E+014  9.487E-007  2.064E-009  9.230E-006  0.000E+000  9.208E-013  5.236E-009  8.618E-011  1.594E-009  1.241E-009  3.913E-017
   2.818E+014  9.324E-007  2.221E-009  8.673E-006  0.000E+000  1.108E-012  5.087E-009  8.972E-011  2.095E-009  1.336E-009  2.032E-017
   3.162E+014  9.127E-007  2.340E-009  8.147E-006  0.000E+000  1.336E-012  4.939E-009  9.331E-011  2.818E-009  1.407E-009  1.354E-017
   3.548E+014  8.914E-007  2.423E-009  7.651E-006  0.000E+000  1.613E-012  4.794E-009  9.621E-011  3.866E-009  1.457E-009  1.120E-017
   3.981E+014  8.700E-007  2.474E-009  7.183E-006  0.000E+000  1.949E-012  4.652E-009  9.811E-011  5.400E-009  1.488E-009  1.035E-017
   4.467E+014  8.493E-007  2.497E-009  6.743E-006  0.000E+000  2.356E-012  4.512E-009  9.908E-011  7.671E-009  1.502E-009  9.965E-018
   5.012E+014  8.299E-007  2.496E-009  6.328E-006  0.000E+000  2.850E-012  4.375E-009  9.931E-011  1.108E-008  1.501E-009  9.708E-018
   5.623E+014  8.124E-007  2.473E-009  5.937E-006  0.000E+000  3.451E-012  4.241E-009  9.903E-011  1.629E-008  1.488E-009  9.483E-018
   6.310E+014  7.970E-007  2.433E-009  5.570E-006  0.000E+000  4.183E-012  4.110E-009  9.838E-011  2.437E-008  1.463E-009  9.277E-018
   7.079E+014  7.839E-007  2.379E-009  5.224E-006  0.000E+000  5.076E-012  3.981E-009  9.746E-011  3.709E-008  1.431E-009  9.075E-018
   7.943E+014  7.731E-007  2.314E-009  4.899E-006  0.000E+000  6.165E-012  3.855E-009  9.633E-011  5.732E-008  1.392E-009  8.880E-018
   8.913E+014  7.646E-007  2.239E-009  4.593E-006  0.000E+000  7.494E-012  3.732E-009  9.503E-011  8.963E-008  1.347E-009  8.692E-018
   1.000E+015  7.582E-007  2.158E-009  4.306E-006  0.000E+000  9.115E-012  3.611E-009  9.359E-011  1.406E-007  1.298E-009  8.512E-018
   1.122E+015  7.538E-007  2.072E-009  4.036E-006  0.000E+000  1.109E-011  3.493E-009  9.202E-011  2.182E-007  1.246E-009  8.342E-018
   1.259E+015  7.511E-007  1.983E-009  3.782E-006  0.000E+000  1.350E-011  3.378E-009  9.034E-011  3.284E-007  1.193E-009  8.182E-018
   1.413E+015  7.499E-007  1.892E-009  3.544E-006  0.000E+000  1.643E-011  3.265E-009  8.855E-011  4.693E-007  1.138E-009  8.034E-018
   1.585E+015  7.499E-007  1.799E-009  3.320E-006  0.000E+000  2.000E-011  3.154E-009  8.665E-011  6.276E-007  1.082E-009  7.901E-018
   1.778E+015  7.507E-007  1.707E-009  3.110E-006  0.000E+000  2.433E-011  3.046E-009  8.467E-011  7.827E-007  1.027E-009  7.783E-018
   1.995E+015  7.521E-007  1.616E-009  2.913E-006  0.000E+000  2.956E-011  2.941E-009  8.262E-011  9.155E-007  9.721E-010  7.684E-018
   2.239E+015  7.538E-007  1.527E-009  2.728E-006  0.000E+000  3.589E-011  2.838E-009  8.049E-011  1.016E-006  9.182E-010  7.606E-018
   2.512E+015  7.556E-007  1.439E-009  2.555E-006  0.000E+000  4.351E-011  2.737E-009  7.831E-011  1.082E-006  8.657E-010  7.550E-018
   2.818E+015  7.571E-007  1.354E-009  2.392E-006  0.000E+000  5.265E-011  2.639E-009  7.608E-011  1.115E-006  8.147E-010  7.520E-018
   3.162E+015  7.580E-007  1.272E-009  2.240E-006  0.000E+000  6.359E-011  2.543E-009  7.382E-011  1.122E-006  7.654E-010  7.518E-018
   3.548E+015  7.580E-007  1.194E-009  2.097E-006  0.000E+000  7.662E-011  2.449E-009  7.154E-011  1.106E-006  7.181E-010  7.543E-018
   3.981E+015  7.569E-007  1.118E-009  1.964E-006  0.000E+000  9.208E-011  2.358E-009  6.926E-011  1.073E-006  6.727E-010  7.599E-018
   4.467E+015  7.544E-007  1.046E-009  1.838E-006  0.000E+000  1.104E-010  2.269E-009  6.698E-011  1.027E-006  6.295E-010  7.684E-018
   5.012E+015  7.504E-007  9.780E-010  1.721E-006  0.000E+000  1.319E-010  2.181E-009  6.473E-011  9.718E-007  5.884E-010  7.798E-018
   5.623E+015  7.446E-007  9.131E-010  1.611E-006  0.000E+000  1.574E-010  2.096E-009  6.253E-011  9.100E-007  5.494E-010  7.941E-018
   6.310E+015  7.370E-007  8.515E-010  1.508E-006  0.000E+000  1.886E-010  2.014E-009  6.043E-011  8.442E-007  5.123E-010  8.109E-018
   7.079E+015  7.276E-007  7.929E-010  1.412E-006  0.000E+000  2.305E-010  1.933E-009  5.857E-011  7.764E-007  4.771E-010  8.299E-018
   7.943E+015  7.164E-007  7.366E-010  1.323E-006  0.000E+000  2.984E-010  1.854E-009  5.731E-011  7.083E-007  4.433E-010  8.505E-018
   8.913E+015  7.034E-007  6.814E-010  1.239E-006  0.000E+000  4.355E-010  1.777E-009  5.759E-011  6.412E-007  4.101E-010  8.720E-018
   1.000E+016  6.872E-007  6.252E-010  1.160E-006  0.000E+000  7.550E-010  1.702E-009  6.144E-011  5.763E-007  3.763E-010  8.933E-018
   1.122E+016  6.625E-007  5.659E-010  1.086E-006  0.000E+000  1.542E-009  1.629E-009  7.321E-011  5.145E-007  3.405E-010  9.126E-018
   1.259E+016  6.138E-007  5.023E-010  1.017E-006  0.000E+000  3.518E-009  1.559E-009  1.026E-010  4.566E-007  3.021E-010  9.275E-018
   1.413E+016  5.105E-007  4.350E-010  9.516E-007  0.000E+000  8.513E-009  1.490E-009  1.773E-010  4.031E-007  2.613E-010  9.352E-018
   1.585E+016  3.308E-007  3.623E-010  8.902E-007  0.000E+000  2.058E-008  1.425E-009  3.892E-010  3.536E-007  2.172E-010  9.370E-018
   1.778E+016  1.380E-007  2.761E-010  8.328E-007  0.000E+000  4.548E-008  1.363E-009  1.012E-009  3.065E-007  1.651E-010  9.632E-018
   1.995E+016  4.235E-008  1.922E-010  7.795E-007  0.000E+000  8.371E-008  1.306E-009  2.701E-009  2.599E-007  1.147E-010  1.094E-017
   2.239E+016  1.735E-008  1.435E-010  7.306E-007  0.000E+000  1.208E-007  1.261E-009  6.713E-009  2.132E-007  8.547E-011  1.431E-017
   2.512E+016  8.743E-009  1.018E-010  6.853E-007  0.000E+000  1.312E-007  1.240E-009  1.503E-008  1.657E-007  6.061E-011  1.998E-017
   2.818E+016  4.822E-009  5.382E-011  6.433E-007  0.000E+000  1.037E-007  1.276E-009  2.993E-008  1.173E-007  3.204E-011  2.469E-017
   3.162E+016  2.786E-009  2.040E-011  6.085E-007  0.000E+000  6.085E-008  1.454E-009  5.221E-008  7.174E-008  1.215E-011  2.310E-017
   3.548E+016  1.660E-009  6.200E-012  5.961E-007  0.000E+000  2.995E-008  1.974E-009  7.850E-008  3.554E-008  3.699E-012  1.611E-017
   3.981E+016  1.031E-009  1.660E-012  6.288E-007  0.000E+000  1.425E-008  3.263E-009  1.009E-007  1.331E-008  9.927E-013  8.868E-018
   4.467E+016  6.567E-010  3.690E-013  7.154E-007  0.000E+000  6.828E-009  6.127E-009  1.128E-007  3.488E-009  2.217E-013  3.925E-018
   5.012E+016  3.924E-010  5.696E-014  8.299E-007  0.000E+000  3.171E-009  1.187E-008  1.152E-007  5.882E-010  3.448E-014  1.383E-018
   5.623E+016  1.983E-010  4.953E-015  8.891E-007  0.000E+000  1.388E-009  2.217E-008  1.181E-007  6.169E-011  3.042E-015  3.919E-019
   6.310E+016  8.569E-011  2.091E-016  8.065E-007  0.000E+000  6.541E-010  3.793E-008  1.255E-007  4.498E-012  1.319E-016  9.569E-020
   7.079E+016  3.382E-011  3.638E-018  6.101E-007  0.000E+000  4.766E-010  5.526E-008  1.331E-007  3.746E-013  2.563E-018  2.370E-020
   7.943E+016  1.430E-011  5.034E-020  3.853E-007  0.000E+000  4.992E-010  5.962E-008  1.225E-007  4.743E-014  1.231E-019  1.023E-020
   8.913E+016  7.252E-012  6.929E-021  1.860E-007  0.000E+000  4.805E-010  3.938E-008  8.550E-008  6.227E-015  7.597E-020  1.577E-020
   1.000E+017  4.557E-012  2.838E-021  5.663E-008  0.000E+000  4.050E-010  1.378E-008  4.855E-008  1.192E-015  7.625E-020  3.852E-020
   1.122E+017  3.514E-012  9.432E-022  1.074E-008  0.000E+000  3.271E-010  2.596E-009  2.552E-008  3.860E-016  6.888E-020  6.561E-020
   1.259E+017  2.680E-012  1.848E-022  2.366E-009  0.000E+000  2.619E-010  3.993E-010  1.290E-008  7.926E-017  4.685E-020  6.747E-020
   1.413E+017  1.826E-012  2.212E-023  1.156E-009  0.000E+000  2.090E-010  1.674E-010  6.245E-009  9.154E-018  2.283E-020  4.297E-020
   1.585E+017  1.103E-012  2.437E-024  6.903E-010  0.000E+000  1.664E-010  1.354E-010  2.878E-009  9.199E-019  7.921E-021  1.707E-020
   1.778E+017  5.876E-013  3.059E-025  3.765E-010  0.000E+000  1.323E-010  1.068E-010  1.253E-009  1.064E-019  1.946E-021  4.116E-021
